Rep,TP,TN,FP,FN,Precision,Recall
CLUSTERS_8_REP_12,45266,261332,174,32166130,0.996171,0.001405
CLUSTERS_8_REP_12,45548,261332,174,32165848,0.996194,0.001414
CLUSTERS_8_REP_12,45516,261332,174,32165880,0.996192,0.001413
CLUSTERS_8_REP_12,45486,261332,174,32165910,0.996189,0.001412
CLUSTERS_8_REP_12,45702,261332,174,32165694,0.996207,0.001419
CLUSTERS_8_REP_12,46050,261332,174,32165346,0.996236,0.00143
CLUSTERS_8_REP_12,46634,261332,174,32164762,0.996283,0.001448
CLUSTERS_8_REP_12,46616,261332,174,32164780,0.996281,0.001447
CLUSTERS_8_REP_12,46392,261332,174,32165004,0.996263,0.00144
CLUSTERS_8_REP_12,46446,261332,174,32164950,0.996268,0.001442
CLUSTERS_8_REP_12,46548,261332,174,32164848,0.996276,0.001445
CLUSTERS_8_REP_12,46602,261332,174,32164794,0.99628,0.001447
CLUSTERS_8_REP_12,46682,261332,174,32164714,0.996286,0.001449
CLUSTERS_8_REP_12,46764,261332,174,32164632,0.996293,0.001452
CLUSTERS_8_REP_12,46818,261332,174,32164578,0.996297,0.001453
CLUSTERS_8_REP_12,46684,261332,174,32164712,0.996287,0.001449
CLUSTERS_8_REP_12,46632,261332,174,32164764,0.996283,0.001448
CLUSTERS_8_REP_12,46726,261332,174,32164670,0.99629,0.001451
CLUSTERS_8_REP_12,46778,261332,174,32164618,0.996294,0.001452
CLUSTERS_8_REP_12,46816,261332,174,32164580,0.996297,0.001453
CLUSTERS_8_REP_12,46904,261332,174,32164492,0.996304,0.001456
CLUSTERS_8_REP_12,47242,261332,174,32164154,0.99633,0.001467
CLUSTERS_8_REP_12,47438,261332,174,32163958,0.996345,0.001473
CLUSTERS_8_REP_12,47674,261332,174,32163722,0.996363,0.00148
CLUSTERS_8_REP_12,47828,261332,174,32163568,0.996375,0.001485
CLUSTERS_8_REP_12,47890,261332,174,32163506,0.99638,0.001487
CLUSTERS_8_REP_12,48054,261332,174,32163342,0.996392,0.001492
CLUSTERS_8_REP_12,48396,261332,174,32163000,0.996418,0.001502
CLUSTERS_8_REP_12,48532,261332,174,32162864,0.996428,0.001507
CLUSTERS_8_REP_12,48580,261332,174,32162816,0.996431,0.001508
CLUSTERS_8_REP_12,48582,261332,174,32162814,0.996431,0.001508
CLUSTERS_8_REP_12,48650,261332,174,32162746,0.996436,0.00151
CLUSTERS_8_REP_12,49032,261332,174,32162364,0.996464,0.001522
CLUSTERS_8_REP_12,49040,261332,174,32162356,0.996464,0.001522
CLUSTERS_8_REP_13,0,71718,0,31002,1,0
CLUSTERS_8_REP_13,2,71718,0,31000,1,6.5e-05
CLUSTERS_8_REP_13,4,71718,0,30998,1,0.000129
CLUSTERS_8_REP_13,6,71718,0,30996,1,0.000194
CLUSTERS_8_REP_13,10,71718,0,30992,1,0.000323
CLUSTERS_8_REP_13,14,71718,0,30988,1,0.000452
CLUSTERS_8_REP_13,24,71718,0,30978,1,0.000774
CLUSTERS_8_REP_13,26,71718,0,30976,1,0.000839
CLUSTERS_8_REP_13,26,71716,2,30976,0.928571,0.000839
CLUSTERS_8_REP_13,38,71716,2,30964,0.95,0.001226
CLUSTERS_8_REP_13,42,71716,2,30960,0.954545,0.001355
CLUSTERS_8_REP_13,70,71712,6,30932,0.921053,0.002258
CLUSTERS_8_REP_13,84,71712,6,30918,0.933333,0.00271
CLUSTERS_8_REP_13,98,71712,6,30904,0.942308,0.003161
CLUSTERS_8_REP_13,96,71712,6,30906,0.941176,0.003097
CLUSTERS_8_REP_13,130,71712,6,30872,0.955882,0.004193
CLUSTERS_8_REP_13,132,71696,22,30870,0.857143,0.004258
CLUSTERS_8_REP_13,172,71690,28,30830,0.86,0.005548
CLUSTERS_8_REP_13,182,71694,24,30820,0.883495,0.005871
CLUSTERS_8_REP_13,252,71710,8,30750,0.969231,0.008129
CLUSTERS_8_REP_13,298,71710,8,30704,0.973856,0.009612
CLUSTERS_8_REP_13,302,71710,8,30700,0.974194,0.009741
CLUSTERS_8_REP_13,308,71704,14,30694,0.956522,0.009935
CLUSTERS_8_REP_13,350,71700,18,30652,0.951087,0.01129
CLUSTERS_8_REP_13,358,71694,24,30644,0.937173,0.011548
CLUSTERS_8_REP_13,426,71698,20,30576,0.955157,0.013741
CLUSTERS_8_REP_13,466,71688,30,30536,0.939516,0.015031
CLUSTERS_8_REP_13,472,71698,20,30530,0.95935,0.015225
CLUSTERS_8_REP_13,492,71698,20,30510,0.960938,0.01587
CLUSTERS_8_REP_13,576,71690,28,30426,0.953642,0.018579
CLUSTERS_8_REP_13,574,71690,28,30428,0.953488,0.018515
CLUSTERS_8_REP_13,566,71690,28,30436,0.952862,0.018257
CLUSTERS_8_REP_13,586,71690,28,30416,0.954397,0.018902
CLUSTERS_8_REP_13,634,71642,76,30368,0.892958,0.02045
CLUSTERS_8_REP_13,618,71650,68,30384,0.900875,0.019934
CLUSTERS_8_REP_13,652,71650,68,30350,0.905556,0.021031
CLUSTERS_8_REP_13,648,71650,68,30354,0.905028,0.020902
CLUSTERS_8_REP_13,648,71632,86,30354,0.882834,0.020902
CLUSTERS_8_REP_13,652,71642,76,30350,0.895604,0.021031
CLUSTERS_8_REP_13,638,71688,30,30364,0.95509,0.020579
CLUSTERS_8_REP_13,600,71688,30,30402,0.952381,0.019354
CLUSTERS_8_REP_13,610,71678,40,30392,0.938462,0.019676
CLUSTERS_8_REP_13,656,71670,48,30346,0.931818,0.02116
CLUSTERS_8_REP_13,690,71670,48,30312,0.934959,0.022257
CLUSTERS_8_REP_13,764,71670,48,30238,0.940887,0.024644
CLUSTERS_8_REP_13,752,71672,46,30250,0.942356,0.024256
CLUSTERS_8_REP_13,712,71670,48,30290,0.936842,0.022966
CLUSTERS_8_REP_13,738,71668,50,30264,0.936548,0.023805
CLUSTERS_8_REP_13,810,71668,50,30192,0.94186,0.026127
CLUSTERS_8_REP_13,838,71668,50,30164,0.943694,0.027031
CLUSTERS_8_REP_13,848,71668,50,30154,0.944321,0.027353
CLUSTERS_8_REP_13,860,71640,78,30142,0.916844,0.02774
CLUSTERS_8_REP_13,836,71640,78,30166,0.914661,0.026966
CLUSTERS_8_REP_13,890,71656,62,30112,0.934874,0.028708
CLUSTERS_8_REP_13,916,71656,62,30086,0.936605,0.029546
CLUSTERS_8_REP_13,898,71656,62,30104,0.935417,0.028966
CLUSTERS_8_REP_13,890,71662,56,30112,0.940803,0.028708
CLUSTERS_8_REP_13,940,71662,56,30062,0.943775,0.030321
CLUSTERS_8_REP_13,962,71642,76,30040,0.926782,0.03103
CLUSTERS_8_REP_13,946,71642,76,30056,0.925636,0.030514
CLUSTERS_8_REP_13,998,71642,76,30004,0.929236,0.032191
CLUSTERS_8_REP_13,1000,71648,70,30002,0.934579,0.032256
CLUSTERS_8_REP_13,1006,71648,70,29996,0.934944,0.03245
CLUSTERS_8_REP_13,1006,71626,92,29996,0.916211,0.03245
CLUSTERS_8_REP_13,1006,71646,72,29996,0.93321,0.03245
CLUSTERS_8_REP_13,1054,71646,72,29948,0.936057,0.033998
CLUSTERS_8_REP_13,1082,71634,84,29920,0.927959,0.034901
CLUSTERS_8_REP_13,1154,71646,72,29848,0.941272,0.037223
CLUSTERS_8_REP_13,1172,71646,72,29830,0.942122,0.037804
CLUSTERS_8_REP_13,1284,71646,72,29718,0.946903,0.041417
CLUSTERS_8_REP_13,1324,71646,72,29678,0.948424,0.042707
CLUSTERS_8_REP_13,1400,71646,72,29602,0.951087,0.045158
CLUSTERS_8_REP_14,0,290642,0,3005398,1,0
CLUSTERS_8_REP_14,2,290642,0,3005396,1,1e-06
CLUSTERS_8_REP_14,4,290642,0,3005394,1,1e-06
CLUSTERS_8_REP_14,8,290642,0,3005390,1,3e-06
CLUSTERS_8_REP_14,12,290642,0,3005386,1,4e-06
CLUSTERS_8_REP_14,16,290642,0,3005382,1,5e-06
CLUSTERS_8_REP_14,24,290642,0,3005374,1,8e-06
CLUSTERS_8_REP_14,32,290642,0,3005366,1,1.1e-05
CLUSTERS_8_REP_14,54,290642,0,3005344,1,1.8e-05
CLUSTERS_8_REP_14,60,290642,0,3005338,1,2e-05
CLUSTERS_8_REP_14,78,290640,2,3005320,0.975,2.6e-05
CLUSTERS_8_REP_14,98,290642,0,3005300,1,3.3e-05
CLUSTERS_8_REP_14,134,290642,0,3005264,1,4.5e-05
CLUSTERS_8_REP_14,134,290642,0,3005264,1,4.5e-05
CLUSTERS_8_REP_14,154,290642,0,3005244,1,5.1e-05
CLUSTERS_8_REP_14,198,290642,0,3005200,1,6.6e-05
CLUSTERS_8_REP_14,286,290642,0,3005112,1,9.5e-05
CLUSTERS_8_REP_14,338,290642,0,3005060,1,0.000112
CLUSTERS_8_REP_14,400,290642,0,3004998,1,0.000133
CLUSTERS_8_REP_14,500,290642,0,3004898,1,0.000166
CLUSTERS_8_REP_14,596,290642,0,3004802,1,0.000198
CLUSTERS_8_REP_14,666,290642,0,3004732,1,0.000222
CLUSTERS_8_REP_14,804,290642,0,3004594,1,0.000268
CLUSTERS_8_REP_14,966,290642,0,3004432,1,0.000321
CLUSTERS_8_REP_14,1062,290642,0,3004336,1,0.000353
CLUSTERS_8_REP_14,1220,290642,0,3004178,1,0.000406
CLUSTERS_8_REP_14,1322,290642,0,3004076,1,0.00044
CLUSTERS_8_REP_14,1492,290642,0,3003906,1,0.000496
CLUSTERS_8_REP_14,1820,290640,2,3003578,0.998902,0.000606
CLUSTERS_8_REP_14,1978,290640,2,3003420,0.99899,0.000658
CLUSTERS_8_REP_14,2070,290640,2,3003328,0.999035,0.000689
CLUSTERS_8_REP_14,2138,290642,0,3003260,1,0.000711
CLUSTERS_8_REP_14,2244,290642,0,3003154,1,0.000747
CLUSTERS_8_REP_14,2384,290642,0,3003014,1,0.000793
CLUSTERS_8_REP_14,2598,290642,0,3002800,1,0.000864
CLUSTERS_8_REP_14,2736,290642,0,3002662,1,0.00091
CLUSTERS_8_REP_14,2726,290642,0,3002672,1,0.000907
CLUSTERS_8_REP_14,3068,290642,0,3002330,1,0.001021
CLUSTERS_8_REP_14,3116,290642,0,3002282,1,0.001037
CLUSTERS_8_REP_14,3212,290642,0,3002186,1,0.001069
CLUSTERS_8_REP_14,3304,290642,0,3002094,1,0.001099
CLUSTERS_8_REP_14,3342,290642,0,3002056,1,0.001112
CLUSTERS_8_REP_14,3400,290642,0,3001998,1,0.001131
CLUSTERS_8_REP_14,3672,290642,0,3001726,1,0.001222
CLUSTERS_8_REP_14,3644,290642,0,3001754,1,0.001212
CLUSTERS_8_REP_14,3706,290642,0,3001692,1,0.001233
CLUSTERS_8_REP_14,3692,290642,0,3001706,1,0.001228
CLUSTERS_8_REP_14,3708,290642,0,3001690,1,0.001234
CLUSTERS_8_REP_14,3806,290642,0,3001592,1,0.001266
CLUSTERS_8_REP_14,3922,290642,0,3001476,1,0.001305
CLUSTERS_8_REP_14,4054,290642,0,3001344,1,0.001349
CLUSTERS_8_REP_14,4058,290642,0,3001340,1,0.00135
CLUSTERS_8_REP_14,4158,290642,0,3001240,1,0.001384
CLUSTERS_8_REP_14,4218,290642,0,3001180,1,0.001403
CLUSTERS_8_REP_14,4406,290642,0,3000992,1,0.001466
CLUSTERS_8_REP_14,4422,290642,0,3000976,1,0.001471
CLUSTERS_8_REP_14,4452,290640,2,3000946,0.999551,0.001481
CLUSTERS_8_REP_14,4684,290640,2,3000714,0.999573,0.001559
CLUSTERS_8_REP_14,4842,290640,2,3000556,0.999587,0.001611
CLUSTERS_8_REP_14,4938,290636,6,3000460,0.998786,0.001643
CLUSTERS_8_REP_14,4978,290636,6,3000420,0.998796,0.001656
CLUSTERS_8_REP_14,5030,290636,6,3000368,0.998809,0.001674
CLUSTERS_8_REP_14,5040,290636,6,3000358,0.998811,0.001677
CLUSTERS_8_REP_14,5026,290638,4,3000372,0.999205,0.001672
CLUSTERS_8_REP_14,5052,290638,4,3000346,0.999209,0.001681
CLUSTERS_8_REP_14,5094,290638,4,3000304,0.999215,0.001695
CLUSTERS_8_REP_14,5162,290638,4,3000236,0.999226,0.001718
CLUSTERS_8_REP_14,5256,290638,4,3000142,0.99924,0.001749
CLUSTERS_8_REP_14,5186,290642,0,3000212,1,0.001726
CLUSTERS_8_REP_14,5194,290642,0,3000204,1,0.001728
CLUSTERS_8_REP_14,5246,290642,0,3000152,1,0.001746
CLUSTERS_8_REP_14,5342,290642,0,3000056,1,0.001777
CLUSTERS_8_REP_14,5520,290642,0,2999878,1,0.001837
CLUSTERS_8_REP_14,5702,290642,0,2999696,1,0.001897
CLUSTERS_8_REP_14,5764,290642,0,2999634,1,0.001918
CLUSTERS_8_REP_14,5774,290642,0,2999624,1,0.001921
CLUSTERS_8_REP_14,5820,290642,0,2999578,1,0.001937
CLUSTERS_8_REP_14,5842,290640,2,2999556,0.999658,0.001944
CLUSTERS_8_REP_14,5860,290640,2,2999538,0.999659,0.00195
CLUSTERS_8_REP_14,5798,290640,2,2999600,0.999655,0.001929
CLUSTERS_8_REP_14,5848,290640,2,2999550,0.999658,0.001946
CLUSTERS_8_REP_14,5872,290640,2,2999526,0.99966,0.001954
CLUSTERS_8_REP_14,5850,290640,2,2999548,0.999658,0.001946
CLUSTERS_8_REP_14,5898,290640,2,2999500,0.999661,0.001962
CLUSTERS_8_REP_14,5962,290642,0,2999436,1,0.001984
CLUSTERS_8_REP_14,6080,290642,0,2999318,1,0.002023
CLUSTERS_8_REP_14,6026,290642,0,2999372,1,0.002005
CLUSTERS_8_REP_14,6130,290642,0,2999268,1,0.00204
CLUSTERS_8_REP_14,6046,290642,0,2999352,1,0.002012
CLUSTERS_8_REP_14,6144,290642,0,2999254,1,0.002044
CLUSTERS_8_REP_14,6196,290642,0,2999202,1,0.002062
CLUSTERS_8_REP_14,6404,290642,0,2998994,1,0.002131
CLUSTERS_8_REP_14,6418,290642,0,2998980,1,0.002135
CLUSTERS_8_REP_14,6442,290642,0,2998956,1,0.002143
CLUSTERS_8_REP_14,6574,290642,0,2998824,1,0.002187
CLUSTERS_8_REP_14,6614,290642,0,2998784,1,0.002201
CLUSTERS_8_REP_14,6634,290642,0,2998764,1,0.002207
CLUSTERS_8_REP_14,6728,290642,0,2998670,1,0.002239
CLUSTERS_8_REP_14,6758,290642,0,2998640,1,0.002249
CLUSTERS_8_REP_14,7050,290642,0,2998348,1,0.002346
CLUSTERS_8_REP_14,7014,290642,0,2998384,1,0.002334
CLUSTERS_8_REP_14,6946,290642,0,2998452,1,0.002311
CLUSTERS_8_REP_14,6974,290642,0,2998424,1,0.00232
CLUSTERS_8_REP_14,7126,290642,0,2998272,1,0.002371
CLUSTERS_8_REP_14,7136,290642,0,2998262,1,0.002374
CLUSTERS_8_REP_14,7174,290642,0,2998224,1,0.002387
CLUSTERS_8_REP_14,7222,290642,0,2998176,1,0.002403
CLUSTERS_8_REP_14,7270,290642,0,2998128,1,0.002419
CLUSTERS_8_REP_14,7308,290642,0,2998090,1,0.002432
CLUSTERS_8_REP_14,7342,290642,0,2998056,1,0.002443
CLUSTERS_8_REP_14,7406,290642,0,2997992,1,0.002464
CLUSTERS_8_REP_14,7488,290642,0,2997910,1,0.002492
CLUSTERS_8_REP_14,7562,290642,0,2997836,1,0.002516
CLUSTERS_8_REP_14,7600,290642,0,2997798,1,0.002529
CLUSTERS_8_REP_14,7790,290642,0,2997608,1,0.002592
CLUSTERS_8_REP_14,7832,290642,0,2997566,1,0.002606
CLUSTERS_8_REP_14,7962,290642,0,2997436,1,0.002649
CLUSTERS_8_REP_14,7908,290642,0,2997490,1,0.002631
CLUSTERS_8_REP_14,7978,290642,0,2997420,1,0.002655
CLUSTERS_8_REP_14,8000,290642,0,2997398,1,0.002662
CLUSTERS_8_REP_14,8022,290642,0,2997376,1,0.002669
CLUSTERS_8_REP_14,8192,290642,0,2997206,1,0.002726
CLUSTERS_8_REP_14,8206,290642,0,2997192,1,0.00273
CLUSTERS_8_REP_14,8238,290642,0,2997160,1,0.002741
CLUSTERS_8_REP_14,8460,290642,0,2996938,1,0.002815
CLUSTERS_8_REP_14,8374,290642,0,2997024,1,0.002786
CLUSTERS_8_REP_14,8386,290642,0,2997012,1,0.00279
CLUSTERS_8_REP_14,8404,290642,0,2996994,1,0.002796
CLUSTERS_8_REP_14,8462,290642,0,2996936,1,0.002816
CLUSTERS_8_REP_14,8490,290642,0,2996908,1,0.002825
CLUSTERS_8_REP_14,8558,290642,0,2996840,1,0.002848
CLUSTERS_8_REP_14,8570,290642,0,2996828,1,0.002852
CLUSTERS_8_REP_14,8588,290640,2,2996810,0.999767,0.002858
CLUSTERS_8_REP_14,8608,290640,2,2996790,0.999768,0.002864
CLUSTERS_8_REP_14,8714,290640,2,2996684,0.999771,0.002899
CLUSTERS_8_REP_14,8738,290640,2,2996660,0.999771,0.002907
CLUSTERS_8_REP_14,8674,290640,2,2996724,0.999769,0.002886
CLUSTERS_8_REP_14,8902,290640,2,2996496,0.999775,0.002962
CLUSTERS_8_REP_14,8846,290640,2,2996552,0.999774,0.002943
CLUSTERS_8_REP_14,9024,290640,2,2996374,0.999778,0.003003
CLUSTERS_8_REP_14,9036,290640,2,2996362,0.999779,0.003007
CLUSTERS_8_REP_14,9334,290640,2,2996064,0.999786,0.003106
CLUSTERS_8_REP_14,9398,290640,2,2996000,0.999787,0.003127
CLUSTERS_8_REP_14,9544,290640,2,2995854,0.99979,0.003176
CLUSTERS_8_REP_14,9658,290640,2,2995740,0.999793,0.003214
CLUSTERS_8_REP_14,9626,290640,2,2995772,0.999792,0.003203
CLUSTERS_8_REP_14,9684,290640,2,2995714,0.999794,0.003222
CLUSTERS_8_REP_14,9764,290640,2,2995634,0.999795,0.003249
CLUSTERS_8_REP_14,9972,290640,2,2995426,0.999799,0.003318
CLUSTERS_8_REP_14,10044,290642,0,2995354,1,0.003342
CLUSTERS_8_REP_14,10082,290642,0,2995316,1,0.003355
CLUSTERS_8_REP_14,10180,290642,0,2995218,1,0.003387
CLUSTERS_8_REP_14,10248,290642,0,2995150,1,0.00341
CLUSTERS_8_REP_14,10260,290642,0,2995138,1,0.003414
CLUSTERS_8_REP_14,10350,290642,0,2995048,1,0.003444
CLUSTERS_8_REP_14,10318,290642,0,2995080,1,0.003433
CLUSTERS_8_REP_14,10338,290642,0,2995060,1,0.00344
CLUSTERS_8_REP_14,10570,290642,0,2994828,1,0.003517
CLUSTERS_8_REP_14,10814,290642,0,2994584,1,0.003598
CLUSTERS_8_REP_14,10850,290642,0,2994548,1,0.00361
CLUSTERS_8_REP_14,10882,290642,0,2994516,1,0.003621
CLUSTERS_8_REP_14,10896,290642,0,2994502,1,0.003625
CLUSTERS_8_REP_14,10958,290642,0,2994440,1,0.003646
CLUSTERS_8_REP_14,10824,290642,0,2994574,1,0.003602
CLUSTERS_8_REP_14,11114,290642,0,2994284,1,0.003698
CLUSTERS_8_REP_14,11122,290642,0,2994276,1,0.003701
CLUSTERS_8_REP_14,11582,290642,0,2993816,1,0.003854
CLUSTERS_8_REP_14,11778,290642,0,2993620,1,0.003919
CLUSTERS_8_REP_14,11740,290642,0,2993658,1,0.003906
CLUSTERS_8_REP_14,11632,290642,0,2993766,1,0.00387
CLUSTERS_8_REP_14,11720,290642,0,2993678,1,0.0039
CLUSTERS_8_REP_14,11772,290642,0,2993626,1,0.003917
CLUSTERS_8_REP_14,11916,290642,0,2993482,1,0.003965
CLUSTERS_8_REP_14,11958,290642,0,2993440,1,0.003979
CLUSTERS_8_REP_14,11586,290642,0,2993812,1,0.003855
CLUSTERS_8_REP_14,11832,290642,0,2993566,1,0.003937
CLUSTERS_8_REP_14,11698,290642,0,2993700,1,0.003892
CLUSTERS_8_REP_14,11650,290642,0,2993748,1,0.003876
CLUSTERS_8_REP_14,12056,290642,0,2993342,1,0.004011
CLUSTERS_8_REP_14,12234,290642,0,2993164,1,0.004071
CLUSTERS_8_REP_14,12450,290642,0,2992948,1,0.004143
CLUSTERS_8_REP_15,0,569132,0,824448,1,0
CLUSTERS_8_REP_15,4,569132,0,824444,1,5e-06
CLUSTERS_8_REP_15,8,569132,0,824440,1,1e-05
CLUSTERS_8_REP_15,12,569132,0,824436,1,1.5e-05
CLUSTERS_8_REP_15,16,569132,0,824432,1,1.9e-05
CLUSTERS_8_REP_15,20,569132,0,824428,1,2.4e-05
CLUSTERS_8_REP_15,30,569132,0,824418,1,3.6e-05
CLUSTERS_8_REP_15,38,569132,0,824410,1,4.6e-05
CLUSTERS_8_REP_15,52,569132,0,824396,1,6.3e-05
CLUSTERS_8_REP_15,56,569132,0,824392,1,6.8e-05
CLUSTERS_8_REP_15,70,569132,0,824378,1,8.5e-05
CLUSTERS_8_REP_15,86,569132,0,824362,1,0.000104
CLUSTERS_8_REP_15,106,569132,0,824342,1,0.000129
CLUSTERS_8_REP_15,156,569130,2,824292,0.987342,0.000189
CLUSTERS_8_REP_15,174,569130,2,824274,0.988636,0.000211
CLUSTERS_8_REP_15,204,569132,0,824244,1,0.000247
CLUSTERS_8_REP_15,216,569132,0,824232,1,0.000262
CLUSTERS_8_REP_15,252,569132,0,824196,1,0.000306
CLUSTERS_8_REP_15,314,569126,6,824134,0.98125,0.000381
CLUSTERS_8_REP_15,346,569126,6,824102,0.982955,0.00042
CLUSTERS_8_REP_15,464,569128,4,823984,0.991453,0.000563
CLUSTERS_8_REP_15,620,569128,4,823828,0.99359,0.000752
CLUSTERS_8_REP_15,650,569128,4,823798,0.993884,0.000788
CLUSTERS_8_REP_15,662,569128,4,823786,0.993994,0.000803
CLUSTERS_8_REP_15,746,569128,4,823702,0.994667,0.000905
CLUSTERS_8_REP_15,830,569128,4,823618,0.995204,0.001007
CLUSTERS_8_REP_15,882,569128,4,823566,0.995485,0.00107
CLUSTERS_8_REP_15,996,569128,4,823452,0.996,0.001208
CLUSTERS_8_REP_15,1062,569128,4,823386,0.996248,0.001288
CLUSTERS_8_REP_15,1138,569128,4,823310,0.996497,0.00138
CLUSTERS_8_REP_15,1294,569112,20,823154,0.984779,0.00157
CLUSTERS_8_REP_15,1434,569112,20,823014,0.986245,0.001739
CLUSTERS_8_REP_15,1494,569102,30,822954,0.980315,0.001812
CLUSTERS_8_REP_15,1510,569102,30,822938,0.980519,0.001832
CLUSTERS_8_REP_15,1612,569102,30,822836,0.98173,0.001955
CLUSTERS_8_REP_15,1644,569102,30,822804,0.982079,0.001994
CLUSTERS_8_REP_15,1758,569102,30,822690,0.983221,0.002132
CLUSTERS_8_REP_15,1912,569112,20,822536,0.989648,0.002319
CLUSTERS_8_REP_15,1958,569112,20,822490,0.989889,0.002375
CLUSTERS_8_REP_15,2062,569112,20,822386,0.990394,0.002501
CLUSTERS_8_REP_15,2058,569112,20,822390,0.990375,0.002496
CLUSTERS_8_REP_15,2210,569112,20,822238,0.991031,0.002681
CLUSTERS_8_REP_15,2220,569106,26,822228,0.988424,0.002693
CLUSTERS_8_REP_15,2336,569094,38,822112,0.983993,0.002833
CLUSTERS_8_REP_15,2444,569106,26,822004,0.989474,0.002964
CLUSTERS_8_REP_15,2504,569106,26,821944,0.989723,0.003037
CLUSTERS_8_REP_15,2512,569114,18,821936,0.992885,0.003047
CLUSTERS_8_REP_15,2526,569114,18,821922,0.992925,0.003064
CLUSTERS_8_REP_15,2616,569114,18,821832,0.993166,0.003173
CLUSTERS_8_REP_15,2610,569108,24,821838,0.990888,0.003166
CLUSTERS_8_REP_15,2654,569096,36,821794,0.986617,0.003219
CLUSTERS_8_REP_15,2734,569096,36,821714,0.987004,0.003316
CLUSTERS_8_REP_15,2910,569116,16,821538,0.994532,0.00353
CLUSTERS_8_REP_15,2970,569116,16,821478,0.994642,0.003602
CLUSTERS_8_REP_15,2986,569116,16,821462,0.99467,0.003622
CLUSTERS_8_REP_15,3078,569116,16,821370,0.994829,0.003733
CLUSTERS_8_REP_15,3120,569116,16,821328,0.994898,0.003784
CLUSTERS_8_REP_15,3120,569116,16,821328,0.994898,0.003784
CLUSTERS_8_REP_15,3254,569110,22,821194,0.993284,0.003947
CLUSTERS_8_REP_15,3332,569110,22,821116,0.993441,0.004041
CLUSTERS_8_REP_15,3402,569110,22,821046,0.993575,0.004126
CLUSTERS_8_REP_15,3356,569110,22,821092,0.993487,0.004071
CLUSTERS_8_REP_15,3332,569110,22,821116,0.993441,0.004041
CLUSTERS_8_REP_15,3372,569110,22,821076,0.993518,0.00409
CLUSTERS_8_REP_15,3414,569110,22,821034,0.993597,0.004141
CLUSTERS_8_REP_15,3498,569110,22,820950,0.99375,0.004243
CLUSTERS_8_REP_15,3470,569110,22,820978,0.9937,0.004209
CLUSTERS_8_REP_15,3490,569110,22,820958,0.993736,0.004233
CLUSTERS_8_REP_15,3580,569110,22,820868,0.993892,0.004342
CLUSTERS_8_REP_15,3632,569110,22,820816,0.993979,0.004405
CLUSTERS_8_REP_15,3646,569110,22,820802,0.994002,0.004422
CLUSTERS_8_REP_15,3696,569110,22,820752,0.994083,0.004483
CLUSTERS_8_REP_15,3704,569110,22,820744,0.994096,0.004493
CLUSTERS_8_REP_15,3780,569110,22,820668,0.994214,0.004585
CLUSTERS_8_REP_15,3842,569110,22,820606,0.994306,0.00466
CLUSTERS_8_REP_15,3842,569110,22,820606,0.994306,0.00466
CLUSTERS_8_REP_15,3852,569110,22,820596,0.994321,0.004672
CLUSTERS_8_REP_15,3936,569098,34,820512,0.991436,0.004774
CLUSTERS_8_REP_15,3950,569092,40,820498,0.989975,0.004791
CLUSTERS_8_REP_15,4072,569098,34,820376,0.991719,0.004939
CLUSTERS_8_REP_15,4050,569098,34,820398,0.991675,0.004912
CLUSTERS_8_REP_15,4104,569066,66,820344,0.984173,0.004978
CLUSTERS_8_REP_15,4060,569066,66,820388,0.984004,0.004925
CLUSTERS_8_REP_15,4172,569060,72,820276,0.983035,0.00506
CLUSTERS_8_REP_15,4294,569060,72,820154,0.983509,0.005208
CLUSTERS_8_REP_15,4426,569060,72,820022,0.983993,0.005368
CLUSTERS_8_REP_15,4464,569060,72,819984,0.984127,0.005415
CLUSTERS_8_REP_15,4412,569066,66,820036,0.985261,0.005351
CLUSTERS_8_REP_15,4520,569066,66,819928,0.985608,0.005482
CLUSTERS_8_REP_15,4682,569098,34,819766,0.992791,0.005679
CLUSTERS_8_REP_15,4722,569098,34,819726,0.992851,0.005727
CLUSTERS_8_REP_15,4750,569098,34,819698,0.992893,0.005761
CLUSTERS_8_REP_15,4788,569098,34,819660,0.992949,0.005808
CLUSTERS_8_REP_15,4716,569098,34,819732,0.992842,0.00572
CLUSTERS_8_REP_15,4870,569098,34,819578,0.993067,0.005907
CLUSTERS_8_REP_15,4900,569098,34,819548,0.993109,0.005943
CLUSTERS_8_REP_15,4968,569098,34,819480,0.993203,0.006026
CLUSTERS_8_REP_15,5056,569098,34,819392,0.99332,0.006133
CLUSTERS_8_REP_15,5084,569098,34,819364,0.993357,0.006167
CLUSTERS_8_REP_15,5166,569098,34,819282,0.993462,0.006266
CLUSTERS_8_REP_15,5180,569098,34,819268,0.993479,0.006283
CLUSTERS_8_REP_15,5244,569066,66,819204,0.987571,0.006361
CLUSTERS_8_REP_15,5220,569066,66,819228,0.987514,0.006332
CLUSTERS_8_REP_15,5182,569066,66,819266,0.987424,0.006285
CLUSTERS_8_REP_15,5202,569066,66,819246,0.987472,0.00631
CLUSTERS_8_REP_15,5308,569066,66,819140,0.987719,0.006438
CLUSTERS_8_REP_15,5344,569066,66,819104,0.9878,0.006482
CLUSTERS_8_REP_15,5396,569098,34,819052,0.993738,0.006545
CLUSTERS_8_REP_15,5454,569098,34,818994,0.993805,0.006615
CLUSTERS_8_REP_15,5468,569098,34,818980,0.99382,0.006632
CLUSTERS_8_REP_15,5466,569098,34,818982,0.993818,0.00663
