Rep,Threshold,TP,TN,FP,FN
CLUSTERS_8_REP_20,0.088000,147686,351860,36,45543428
CLUSTERS_8_REP_20,0.089000,154484,351818,78,45536630
CLUSTERS_8_REP_20,0.090000,160422,351818,78,45530692
CLUSTERS_8_REP_20,0.091000,164592,351818,78,45526522
CLUSTERS_8_REP_20,0.092000,170982,351818,78,45520132
CLUSTERS_8_REP_20,0.093000,177938,351818,78,45513176
CLUSTERS_8_REP_20,0.094000,194298,351870,26,45496816
CLUSTERS_8_REP_20,0.095000,203416,351870,26,45487698
CLUSTERS_8_REP_20,0.096000,213838,351864,32,45477276
CLUSTERS_8_REP_20,0.097000,219450,351864,32,45471664
CLUSTERS_8_REP_20,0.098000,222232,351774,122,45468882
CLUSTERS_8_REP_20,0.099000,219428,351774,122,45471686
CLUSTERS_8_REP_20,0.100000,226434,351774,122,45464680
CLUSTERS_8_REP_20,0.101000,254162,351774,122,45436952
CLUSTERS_8_REP_20,0.102000,268116,351774,122,45422998
CLUSTERS_8_REP_20,0.103000,283058,351774,122,45408056
CLUSTERS_8_REP_20,0.104000,291474,351774,122,45399640
CLUSTERS_8_REP_20,0.105000,296406,351760,136,45394708
CLUSTERS_8_REP_20,0.106000,308814,351760,136,45382300
CLUSTERS_8_REP_20,0.107000,321156,351760,136,45369958
CLUSTERS_8_REP_20,0.108000,338334,351760,136,45352780
CLUSTERS_8_REP_20,0.109000,369386,351760,136,45321728
CLUSTERS_8_REP_20,0.110000,390294,351760,136,45300820
CLUSTERS_8_REP_20,0.111000,418918,351718,178,45272196
CLUSTERS_8_REP_20,0.112000,428570,351718,178,45262544
CLUSTERS_8_REP_20,0.113000,437574,351718,178,45253540
CLUSTERS_8_REP_20,0.114000,446664,351718,178,45244450
CLUSTERS_8_REP_20,0.115000,451090,351462,434,45240024
CLUSTERS_8_REP_20,0.116000,474878,351558,338,45216236
CLUSTERS_8_REP_20,0.117000,477036,351852,44,45214078
CLUSTERS_8_REP_20,0.118000,480484,351852,44,45210630
CLUSTERS_8_REP_20,0.119000,499300,351852,44,45191814
CLUSTERS_8_REP_20,0.120000,511836,351694,202,45179278
CLUSTERS_8_REP_20,0.121000,532878,351694,202,45158236
CLUSTERS_8_REP_20,0.122000,577588,351712,184,45113526
CLUSTERS_8_REP_20,0.123000,587808,351712,184,45103306
CLUSTERS_8_REP_20,0.124000,589862,351712,184,45101252
CLUSTERS_8_REP_20,0.125000,612570,351712,184,45078544
CLUSTERS_8_REP_20,0.126000,645024,351712,184,45046090
CLUSTERS_8_REP_20,0.127000,648498,351712,184,45042616
CLUSTERS_8_REP_20,0.128000,667756,351712,184,45023358
CLUSTERS_8_REP_20,0.129000,696732,351720,176,44994382
CLUSTERS_8_REP_20,0.130000,710558,351720,176,44980556
CLUSTERS_8_REP_20,0.131000,711510,351782,114,44979604
CLUSTERS_8_REP_20,0.132000,755020,351730,166,44936094
CLUSTERS_8_REP_20,0.133000,780302,351770,126,44910812
CLUSTERS_8_REP_20,0.134000,788760,351770,126,44902354
CLUSTERS_8_REP_20,0.135000,803470,351770,126,44887644
CLUSTERS_8_REP_20,0.136000,845362,351722,174,44845752
CLUSTERS_8_REP_20,0.137000,850136,351396,500,44840978
CLUSTERS_8_REP_20,0.138000,855242,351396,500,44835872
CLUSTERS_8_REP_20,0.139000,884008,351396,500,44807106
CLUSTERS_8_REP_20,0.140000,897204,351396,500,44793910
CLUSTERS_8_REP_20,0.141000,906618,351396,500,44784496
CLUSTERS_8_REP_20,0.142000,934086,351396,500,44757028
CLUSTERS_8_REP_20,0.143000,979372,351396,500,44711742
CLUSTERS_8_REP_20,0.144000,1027320,351396,500,44663794
CLUSTERS_8_REP_20,0.145000,1033000,351396,500,44658114
CLUSTERS_8_REP_20,0.146000,1024756,351396,500,44666358
CLUSTERS_8_REP_20,0.147000,1067252,351396,500,44623862
CLUSTERS_8_REP_20,0.148000,1097394,351396,500,44593720
CLUSTERS_8_REP_20,0.149000,1118972,351396,500,44572142
CLUSTERS_8_REP_20,0.150000,1125462,351396,500,44565652
CLUSTERS_8_REP_20,0.151000,1138392,351396,500,44552722
CLUSTERS_8_REP_20,0.152000,1139848,351396,500,44551266
CLUSTERS_8_REP_20,0.153000,1159242,351702,194,44531872
CLUSTERS_8_REP_20,0.154000,1160188,351702,194,44530926
CLUSTERS_8_REP_20,0.157000,1163956,351702,194,44527158
CLUSTERS_8_REP_20,0.158000,1174394,351702,194,44516720
CLUSTERS_8_REP_20,0.159000,1172368,351702,194,44518746
CLUSTERS_8_REP_20,0.160000,1205656,351702,194,44485458
CLUSTERS_8_REP_20,0.162000,1207650,351650,246,44483464
CLUSTERS_8_REP_20,0.163000,1224668,351462,434,44466446
CLUSTERS_8_REP_20,0.164000,1230504,351000,896,44460610
CLUSTERS_8_REP_20,0.166000,1294568,351000,896,44396546
CLUSTERS_8_REP_20,0.167000,1300260,351000,896,44390854
CLUSTERS_8_REP_20,0.168000,1301856,351000,896,44389258
CLUSTERS_8_REP_20,0.169000,1346402,351000,896,44344712
CLUSTERS_8_REP_20,0.171000,1353170,351000,896,44337944
CLUSTERS_8_REP_20,0.172000,1339566,351000,896,44351548
CLUSTERS_8_REP_20,0.173000,1403746,351000,896,44287368
CLUSTERS_8_REP_20,0.174000,1447934,343512,8384,44243180
CLUSTERS_8_REP_20,0.175000,1464512,343512,8384,44226602
CLUSTERS_8_REP_20,0.176000,1468196,343512,8384,44222918
CLUSTERS_8_REP_20,0.177000,1473482,343512,8384,44217632
CLUSTERS_8_REP_20,0.178000,1487652,343512,8384,44203462
CLUSTERS_8_REP_20,0.180000,1510950,343512,8384,44180164
CLUSTERS_8_REP_20,0.181000,1513102,343512,8384,44178012
CLUSTERS_8_REP_20,0.182000,1584318,343512,8384,44106796
CLUSTERS_8_REP_20,0.183000,1698404,343512,8384,43992710
CLUSTERS_8_REP_20,0.184000,1724336,345852,6044,43966778
CLUSTERS_8_REP_20,0.186000,1759474,345852,6044,43931640
CLUSTERS_8_REP_20,0.189000,1785614,345852,6044,43905500
CLUSTERS_8_REP_20,0.190000,1868854,345852,6044,43822260
CLUSTERS_8_REP_20,0.192000,1870318,345852,6044,43820796
CLUSTERS_8_REP_20,0.193000,1907882,345852,6044,43783232
CLUSTERS_8_REP_20,0.194000,1915886,345852,6044,43775228
CLUSTERS_8_REP_20,0.195000,1913456,345852,6044,43777658
CLUSTERS_8_REP_20,0.198000,1953042,345852,6044,43738072
CLUSTERS_8_REP_20,0.199000,1968950,345852,6044,43722164
CLUSTERS_8_REP_20,0.202000,1991684,345852,6044,43699430
CLUSTERS_8_REP_20,0.203000,1997102,345852,6044,43694012
CLUSTERS_8_REP_20,0.208000,2095540,333528,18368,43595574
CLUSTERS_8_REP_20,0.209000,2097004,333528,18368,43594110
CLUSTERS_8_REP_20,0.210000,2147826,333528,18368,43543288
CLUSTERS_8_REP_20,0.211000,2211480,333528,18368,43479634
CLUSTERS_8_REP_20,0.212000,2222918,333528,18368,43468196
CLUSTERS_8_REP_20,0.213000,2230676,333528,18368,43460438
CLUSTERS_8_REP_20,0.216000,2292170,333528,18368,43398944
CLUSTERS_8_REP_20,0.217000,2291860,333528,18368,43399254
CLUSTERS_8_REP_20,0.219000,2291348,333528,18368,43399766
CLUSTERS_8_REP_20,0.223000,2294090,333528,18368,43397024
CLUSTERS_8_REP_20,0.227000,2284570,333528,18368,43406544
CLUSTERS_8_REP_20,0.228000,2474792,333528,18368,43216322
CLUSTERS_8_REP_20,0.230000,2480740,333528,18368,43210374
CLUSTERS_8_REP_20,0.231000,2590098,333528,18368,43101016
CLUSTERS_8_REP_20,0.232000,2773264,333528,18368,42917850
CLUSTERS_8_REP_20,0.234000,2805764,333528,18368,42885350
CLUSTERS_8_REP_20,0.236000,2817274,333528,18368,42873840
CLUSTERS_8_REP_20,0.239000,2894430,324220,27676,42796684
CLUSTERS_8_REP_20,0.242000,2978138,324220,27676,42712976
CLUSTERS_8_REP_20,0.249000,3000664,324220,27676,42690450
CLUSTERS_8_REP_20,0.251000,3006634,324220,27676,42684480
CLUSTERS_8_REP_20,0.253000,3019126,324220,27676,42671988
CLUSTERS_8_REP_20,0.262000,3021050,324220,27676,42670064
CLUSTERS_8_REP_20,0.263000,3124776,324220,27676,42566338
CLUSTERS_8_REP_20,0.264000,3124776,324220,27676,42566338
CLUSTERS_8_REP_20,0.266000,3128880,324220,27676,42562234
CLUSTERS_8_REP_20,0.273000,3130956,324220,27676,42560158
CLUSTERS_8_REP_20,0.274000,3207252,324220,27676,42483862
CLUSTERS_8_REP_20,0.275000,3492362,310024,41872,42198752
CLUSTERS_8_REP_20,0.277000,3489642,310024,41872,42201472
CLUSTERS_8_REP_20,0.280000,3496336,310024,41872,42194778
CLUSTERS_8_REP_20,0.283000,3505528,309764,42132,42185586
CLUSTERS_8_REP_20,0.292000,3516734,309764,42132,42174380
CLUSTERS_8_REP_20,0.294000,3607408,309764,42132,42083706
CLUSTERS_8_REP_20,0.302000,4032584,309764,42132,41658530
CLUSTERS_8_REP_20,0.311000,4012418,309764,42132,41678696
CLUSTERS_8_REP_20,0.324000,4309922,300092,51804,41381192
CLUSTERS_8_REP_20,0.337000,4460894,300092,51804,41230220
CLUSTERS_8_REP_20,0.374000,4704338,300092,51804,40986776
CLUSTERS_8_REP_20,0.383000,5255968,300092,51804,40435146
CLUSTERS_8_REP_20,0.414000,5957740,300092,51804,39733374
CLUSTERS_8_REP_20,0.416000,5957740,300092,51804,39733374
CLUSTERS_8_REP_20,0.427000,6756940,300092,51804,38934174
CLUSTERS_8_REP_20,0.432000,7467408,300092,51804,38223706
CLUSTERS_8_REP_20,0.433000,7209216,300092,51804,38481898
CLUSTERS_8_REP_20,0.461000,7970746,280072,71824,37720368
CLUSTERS_8_REP_20,0.529000,9799740,280072,71824,35891374
CLUSTERS_8_REP_20,0.533000,10709736,280072,71824,34981378
CLUSTERS_8_REP_20,0.594000,12077664,280072,71824,33613450
CLUSTERS_8_REP_20,0.703000,15452208,216216,135680,30238906
CLUSTERS_8_REP_20,0.854000,24052882,216216,135680,21638232
CLUSTERS_8_REP_3,0.000000,0,325596,0,1056204
CLUSTERS_8_REP_3,0.011000,2,325596,0,1056202
CLUSTERS_8_REP_3,0.013000,6,325596,0,1056198
CLUSTERS_8_REP_3,0.014000,12,325596,0,1056192
CLUSTERS_8_REP_3,0.015000,16,325596,0,1056188
CLUSTERS_8_REP_3,0.016000,26,325596,0,1056178
CLUSTERS_8_REP_3,0.017000,36,325596,0,1056168
CLUSTERS_8_REP_3,0.018000,44,325596,0,1056160
CLUSTERS_8_REP_3,0.019000,50,325596,0,1056154
CLUSTERS_8_REP_3,0.020000,68,325596,0,1056136
CLUSTERS_8_REP_3,0.021000,74,325592,4,1056130
CLUSTERS_8_REP_3,0.022000,134,325592,4,1056070
CLUSTERS_8_REP_3,0.023000,156,325594,2,1056048
CLUSTERS_8_REP_3,0.024000,188,325592,4,1056016
CLUSTERS_8_REP_3,0.025000,248,325592,4,1055956
CLUSTERS_8_REP_3,0.026000,320,325592,4,1055884
CLUSTERS_8_REP_3,0.027000,376,325586,10,1055828
CLUSTERS_8_REP_3,0.028000,464,325592,4,1055740
CLUSTERS_8_REP_3,0.029000,660,325592,4,1055544
CLUSTERS_8_REP_3,0.030000,832,325592,4,1055372
CLUSTERS_8_REP_3,0.031000,948,325592,4,1055256
CLUSTERS_8_REP_3,0.032000,1064,325586,10,1055140
CLUSTERS_8_REP_3,0.033000,1398,325586,10,1054806
CLUSTERS_8_REP_3,0.034000,1672,325582,14,1054532
CLUSTERS_8_REP_3,0.035000,1964,325582,14,1054240
CLUSTERS_8_REP_3,0.036000,2390,325580,16,1053814
CLUSTERS_8_REP_3,0.037000,2578,325586,10,1053626
CLUSTERS_8_REP_3,0.038000,3220,325582,14,1052984
CLUSTERS_8_REP_3,0.039000,3508,325576,20,1052696
CLUSTERS_8_REP_3,0.040000,4094,325568,28,1052110
CLUSTERS_8_REP_3,0.041000,4482,325568,28,1051722
CLUSTERS_8_REP_3,0.042000,4874,325580,16,1051330
CLUSTERS_8_REP_3,0.043000,6428,325580,16,1049776
CLUSTERS_8_REP_3,0.044000,7066,325520,76,1049138
CLUSTERS_8_REP_3,0.045000,8354,325544,52,1047850
CLUSTERS_8_REP_3,0.046000,9390,325526,70,1046814
CLUSTERS_8_REP_3,0.047000,9800,325552,44,1046404
CLUSTERS_8_REP_3,0.048000,11302,325552,44,1044902
CLUSTERS_8_REP_3,0.049000,11956,325524,72,1044248
CLUSTERS_8_REP_3,0.050000,12596,325486,110,1043608
CLUSTERS_8_REP_3,0.051000,13810,325486,110,1042394
CLUSTERS_8_REP_3,0.052000,16408,325470,126,1039796
CLUSTERS_8_REP_3,0.053000,16788,325406,190,1039416
CLUSTERS_8_REP_3,0.054000,21662,325410,186,1034542
CLUSTERS_8_REP_3,0.055000,24066,325410,186,1032138
CLUSTERS_8_REP_3,0.056000,24256,325392,204,1031948
CLUSTERS_8_REP_3,0.057000,25874,325406,190,1030330
CLUSTERS_8_REP_3,0.058000,27082,325406,190,1029122
CLUSTERS_8_REP_3,0.059000,31800,325406,190,1024404
CLUSTERS_8_REP_3,0.060000,32000,325334,262,1024204
CLUSTERS_8_REP_3,0.061000,36008,325376,220,1020196
CLUSTERS_8_REP_3,0.062000,40744,325280,316,1015460
CLUSTERS_8_REP_3,0.063000,45836,325332,264,1010368
CLUSTERS_8_REP_3,0.064000,45208,325332,264,1010996
CLUSTERS_8_REP_3,0.065000,47730,325358,238,1008474
CLUSTERS_8_REP_3,0.066000,49052,325400,196,1007152
CLUSTERS_8_REP_3,0.067000,53548,325400,196,1002656
CLUSTERS_8_REP_3,0.068000,52326,325400,196,1003878
CLUSTERS_8_REP_3,0.069000,52060,325416,180,1004144
CLUSTERS_8_REP_3,0.070000,55224,325358,238,1000980
CLUSTERS_8_REP_3,0.071000,60668,325368,228,995536
CLUSTERS_8_REP_3,0.072000,65774,325392,204,990430
CLUSTERS_8_REP_3,0.073000,66714,325392,204,989490
CLUSTERS_8_REP_3,0.076000,76908,325374,222,979296
CLUSTERS_8_REP_3,0.077000,81768,325400,196,974436
CLUSTERS_8_REP_3,0.078000,100046,325396,200,956158
CLUSTERS_8_REP_3,0.079000,100076,325396,200,956128
CLUSTERS_8_REP_3,0.080000,100084,325384,212,956120
CLUSTERS_8_REP_3,0.081000,117432,325384,212,938772
CLUSTERS_8_REP_3,0.082000,117496,325384,212,938708
CLUSTERS_8_REP_3,0.083000,121376,325230,366,934828
CLUSTERS_8_REP_3,0.084000,119488,324908,688,936716
CLUSTERS_8_REP_3,0.085000,121076,325004,592,935128
CLUSTERS_8_REP_3,0.089000,121324,325156,440,934880
CLUSTERS_8_REP_3,0.092000,123328,325160,436,932876
CLUSTERS_8_REP_3,0.094000,121324,324952,644,934880
CLUSTERS_8_REP_3,0.095000,135858,325008,588,920346
CLUSTERS_8_REP_3,0.096000,167258,324952,644,888946
CLUSTERS_8_REP_3,0.101000,171590,324952,644,884614
CLUSTERS_8_REP_3,0.102000,174644,324952,644,881560
CLUSTERS_8_REP_3,0.104000,174776,323814,1782,881428
CLUSTERS_8_REP_3,0.105000,174952,324428,1168,881252
CLUSTERS_8_REP_3,0.107000,212912,324428,1168,843292
CLUSTERS_8_REP_3,0.108000,212868,323946,1650,843336
CLUSTERS_8_REP_3,0.110000,236066,324424,1172,820138
CLUSTERS_8_REP_3,0.111000,236316,324844,752,819888
CLUSTERS_8_REP_3,0.115000,243494,324844,752,812710
CLUSTERS_8_REP_3,0.116000,265612,324844,752,790592
CLUSTERS_8_REP_3,0.117000,268734,324844,752,787470
CLUSTERS_8_REP_3,0.118000,268748,324974,622,787456
CLUSTERS_8_REP_3,0.119000,271020,322414,3182,785184
CLUSTERS_8_REP_3,0.123000,273314,321862,3734,782890
CLUSTERS_8_REP_3,0.126000,274008,321862,3734,782196
CLUSTERS_8_REP_3,0.132000,271872,319454,6142,784332
CLUSTERS_8_REP_3,0.137000,282600,319230,6366,773604
CLUSTERS_8_REP_3,0.141000,299420,308450,17146,756784
CLUSTERS_8_REP_3,0.145000,285808,288610,36986,770396
CLUSTERS_8_REP_3,0.173000,313518,288610,36986,742686
CLUSTERS_8_REP_3,0.195000,534844,288610,36986,521360
CLUSTERS_8_REP_3,0.221000,372136,189410,136186,684068
CLUSTERS_8_REP_3,0.275000,587102,107880,217716,469102
CLUSTERS_8_REP_4,0.000000,0,3832,0,2810
CLUSTERS_8_REP_4,0.021000,2,3832,0,2808
CLUSTERS_8_REP_4,0.022000,8,3832,0,2802
CLUSTERS_8_REP_4,0.023000,8,3832,0,2802
CLUSTERS_8_REP_4,0.025000,12,3828,4,2798
CLUSTERS_8_REP_4,0.026000,16,3828,4,2794
CLUSTERS_8_REP_4,0.027000,26,3826,6,2784
CLUSTERS_8_REP_4,0.028000,44,3826,6,2766
CLUSTERS_8_REP_4,0.029000,66,3826,6,2744
CLUSTERS_8_REP_4,0.030000,84,3826,6,2726
CLUSTERS_8_REP_4,0.031000,66,3822,10,2744
CLUSTERS_8_REP_4,0.032000,76,3822,10,2734
CLUSTERS_8_REP_4,0.033000,186,3822,10,2624
CLUSTERS_8_REP_4,0.034000,222,3810,22,2588
CLUSTERS_8_REP_4,0.035000,228,3810,22,2582
CLUSTERS_8_REP_4,0.036000,430,3810,22,2380
CLUSTERS_8_REP_4,0.037000,350,3810,22,2460
CLUSTERS_8_REP_4,0.038000,322,3802,30,2488
CLUSTERS_8_REP_4,0.039000,384,3802,30,2426
CLUSTERS_8_REP_4,0.041000,388,3806,26,2422
CLUSTERS_8_REP_4,0.042000,412,3806,26,2398
CLUSTERS_8_REP_4,0.043000,440,3810,22,2370
CLUSTERS_8_REP_4,0.044000,812,3794,38,1998
CLUSTERS_8_REP_4,0.045000,828,3776,56,1982
CLUSTERS_8_REP_4,0.046000,872,3788,44,1938
CLUSTERS_8_REP_4,0.047000,718,3784,48,2092
CLUSTERS_8_REP_4,0.048000,734,3786,46,2076
CLUSTERS_8_REP_4,0.049000,782,3784,48,2028
CLUSTERS_8_REP_4,0.050000,786,3800,32,2024
CLUSTERS_8_REP_4,0.051000,810,3776,56,2000
CLUSTERS_8_REP_4,0.052000,924,3778,54,1886
CLUSTERS_8_REP_4,0.053000,924,3772,60,1886
CLUSTERS_8_REP_4,0.056000,928,3792,40,1882
CLUSTERS_8_REP_4,0.057000,1128,3688,144,1682
CLUSTERS_8_REP_4,0.058000,1230,3746,86,1580
CLUSTERS_8_REP_4,0.063000,1194,3762,70,1616
CLUSTERS_8_REP_4,0.064000,1202,3724,108,1608
CLUSTERS_8_REP_4,0.073000,1332,3680,152,1478
CLUSTERS_8_REP_4,0.076000,1134,3552,280,1676
CLUSTERS_8_REP_4,0.079000,1212,3458,374,1598
CLUSTERS_8_REP_4,0.081000,1412,3492,340,1398
CLUSTERS_8_REP_4,0.088000,1366,2138,1694,1444
CLUSTERS_8_REP_4,0.104000,1326,3292,540,1484
CLUSTERS_8_REP_4,0.110000,1526,2044,1788,1284
CLUSTERS_8_REP_4,0.113000,1538,2048,1784,1272
CLUSTERS_8_REP_4,0.125000,1628,1948,1884,1182
CLUSTERS_8_REP_4,0.126000,1518,1716,2116,1292
CLUSTERS_8_REP_5,0.000000,0,3291180,0,382575912
CLUSTERS_8_REP_5,0.014000,2,3291180,0,382575910
CLUSTERS_8_REP_5,0.016000,4,3291180,0,382575908
CLUSTERS_8_REP_5,0.021000,6,3291180,0,382575906
CLUSTERS_8_REP_5,0.023000,12,3291180,0,382575900
CLUSTERS_8_REP_5,0.024000,14,3291180,0,382575898
CLUSTERS_8_REP_5,0.025000,28,3291180,0,382575884
CLUSTERS_8_REP_5,0.026000,32,3291180,0,382575880
CLUSTERS_8_REP_5,0.027000,48,3291180,0,382575864
CLUSTERS_8_REP_5,0.028000,58,3291180,0,382575854
CLUSTERS_8_REP_5,0.029000,68,3291180,0,382575844
CLUSTERS_8_REP_5,0.030000,96,3291180,0,382575816
CLUSTERS_8_REP_5,0.031000,102,3291180,0,382575810
CLUSTERS_8_REP_5,0.032000,158,3291180,0,382575754
CLUSTERS_8_REP_5,0.033000,178,3291180,0,382575734
CLUSTERS_8_REP_5,0.034000,224,3291180,0,382575688
CLUSTERS_8_REP_5,0.035000,286,3291180,0,382575626
CLUSTERS_8_REP_5,0.036000,346,3291180,0,382575566
CLUSTERS_8_REP_5,0.037000,432,3291180,0,382575480
CLUSTERS_8_REP_5,0.038000,470,3291178,2,382575442
CLUSTERS_8_REP_5,0.039000,590,3291178,2,382575322
CLUSTERS_8_REP_5,0.040000,670,3291176,4,382575242
CLUSTERS_8_REP_5,0.041000,832,3291176,4,382575080
CLUSTERS_8_REP_5,0.042000,958,3291174,6,382574954
CLUSTERS_8_REP_5,0.043000,1068,3291176,4,382574844
CLUSTERS_8_REP_5,0.044000,1270,3291176,4,382574642
CLUSTERS_8_REP_5,0.045000,1386,3291176,4,382574526
CLUSTERS_8_REP_5,0.046000,1692,3291170,10,382574220
CLUSTERS_8_REP_5,0.047000,1902,3291166,14,382574010
CLUSTERS_8_REP_5,0.048000,2160,3291170,10,382573752
CLUSTERS_8_REP_5,0.049000,2462,3291170,10,382573450
CLUSTERS_8_REP_5,0.050000,2770,3291170,10,382573142
CLUSTERS_8_REP_5,0.051000,3214,3291144,36,382572698
CLUSTERS_8_REP_5,0.052000,3480,3291144,36,382572432
CLUSTERS_8_REP_5,0.053000,4036,3291144,36,382571876
CLUSTERS_8_REP_5,0.054000,4364,3291140,40,382571548
CLUSTERS_8_REP_5,0.055000,4896,3291146,34,382571016
CLUSTERS_8_REP_5,0.056000,5336,3291148,32,382570576
CLUSTERS_8_REP_5,0.057000,5890,3291140,40,382570022
CLUSTERS_8_REP_5,0.058000,6514,3291146,34,382569398
CLUSTERS_8_REP_5,0.059000,7148,3291146,34,382568764
CLUSTERS_8_REP_5,0.060000,8064,3291138,42,382567848
CLUSTERS_8_REP_5,0.061000,8806,3291138,42,382567106
CLUSTERS_8_REP_5,0.062000,9708,3291132,48,382566204
CLUSTERS_8_REP_5,0.063000,10492,3291130,50,382565420
CLUSTERS_8_REP_5,0.064000,11456,3291130,50,382564456
CLUSTERS_8_REP_5,0.065000,12484,3291150,30,382563428
CLUSTERS_8_REP_5,0.066000,13392,3291152,28,382562520
CLUSTERS_8_REP_5,0.067000,14548,3291124,56,382561364
CLUSTERS_8_REP_5,0.068000,15628,3291118,62,382560284
CLUSTERS_8_REP_5,0.069000,17046,3291114,66,382558866
CLUSTERS_8_REP_5,0.070000,18058,3291112,68,382557854
CLUSTERS_8_REP_5,0.071000,19482,3291104,76,382556430
CLUSTERS_8_REP_5,0.072000,20732,3291108,72,382555180
CLUSTERS_8_REP_5,0.073000,21720,3291130,50,382554192
CLUSTERS_8_REP_5,0.074000,23190,3291086,94,382552722
CLUSTERS_8_REP_5,0.075000,24022,3291102,78,382551890
CLUSTERS_8_REP_5,0.076000,26298,3291098,82,382549614
CLUSTERS_8_REP_5,0.077000,27818,3291052,128,382548094
CLUSTERS_8_REP_5,0.078000,29546,3291056,124,382546366
CLUSTERS_8_REP_5,0.079000,31608,3291066,114,382544304
CLUSTERS_8_REP_5,0.080000,33478,3291042,138,382542434
CLUSTERS_8_REP_5,0.081000,35014,3291082,98,382540898
CLUSTERS_8_REP_5,0.082000,36256,3291082,98,382539656
CLUSTERS_8_REP_5,0.083000,38788,3291086,94,382537124
CLUSTERS_8_REP_5,0.084000,40570,3291082,98,382535342
CLUSTERS_8_REP_5,0.085000,43134,3291052,128,382532778
CLUSTERS_8_REP_5,0.086000,44906,3291040,140,382531006
CLUSTERS_8_REP_5,0.087000,47624,3291050,130,382528288
CLUSTERS_8_REP_5,0.088000,50058,3290974,206,382525854
CLUSTERS_8_REP_5,0.089000,52654,3290992,188,382523258
CLUSTERS_8_REP_5,0.090000,55912,3290862,318,382520000
CLUSTERS_8_REP_5,0.091000,59034,3290808,372,382516878
CLUSTERS_8_REP_5,0.092000,61026,3290790,390,382514886
CLUSTERS_8_REP_5,0.093000,65986,3290750,430,382509926
CLUSTERS_8_REP_5,0.094000,68398,3290808,372,382507514
CLUSTERS_8_REP_5,0.095000,71364,3290786,394,382504548
CLUSTERS_8_REP_5,0.096000,73918,3290816,364,382501994
CLUSTERS_8_REP_5,0.097000,75614,3290828,352,382500298
CLUSTERS_8_REP_5,0.098000,79274,3290822,358,382496638
CLUSTERS_8_REP_5,0.099000,81356,3290872,308,382494556
CLUSTERS_8_REP_5,0.100000,85538,3290824,356,382490374
CLUSTERS_8_REP_5,0.101000,88002,3290834,346,382487910
CLUSTERS_8_REP_5,0.102000,89540,3290824,356,382486372
CLUSTERS_8_REP_5,0.103000,93288,3290846,334,382482624
CLUSTERS_8_REP_5,0.104000,95140,3290922,258,382480772
CLUSTERS_8_REP_5,0.105000,99170,3290794,386,382476742
CLUSTERS_8_REP_5,0.106000,102906,3290814,366,382473006
CLUSTERS_8_REP_5,0.107000,107746,3290814,366,382468166
CLUSTERS_8_REP_5,0.108000,110534,3290630,550,382465378
CLUSTERS_8_REP_5,0.109000,114432,3290778,402,382461480
CLUSTERS_8_REP_5,0.110000,118378,3290756,424,382457534
CLUSTERS_8_REP_5,0.111000,121188,3290754,426,382454724
CLUSTERS_8_REP_5,0.112000,123572,3290872,308,382452340
CLUSTERS_8_REP_5,0.113000,128748,3290806,374,382447164
CLUSTERS_8_REP_5,0.114000,132846,3290598,582,382443066
CLUSTERS_8_REP_5,0.115000,138290,3290606,574,382437622
CLUSTERS_8_REP_5,0.116000,143194,3290608,572,382432718
CLUSTERS_8_REP_5,0.117000,146626,3290652,528,382429286
CLUSTERS_8_REP_5,0.118000,150398,3290608,572,382425514
CLUSTERS_8_REP_5,0.119000,155018,3290586,594,382420894
CLUSTERS_8_REP_5,0.120000,159444,3290600,580,382416468
CLUSTERS_8_REP_5,0.121000,166656,3290548,632,382409256
CLUSTERS_8_REP_5,0.122000,174952,3290524,656,382400960
CLUSTERS_8_REP_5,0.123000,175054,3290660,520,382400858
CLUSTERS_8_REP_5,0.124000,178640,3290466,714,382397272
CLUSTERS_8_REP_5,0.125000,180780,3290466,714,382395132
CLUSTERS_8_REP_5,0.126000,185484,3290370,810,382390428
CLUSTERS_8_REP_5,0.127000,189700,3290418,762,382386212
CLUSTERS_8_REP_5,0.128000,194026,3290344,836,382381886
CLUSTERS_8_REP_5,0.129000,203842,3290334,846,382372070
CLUSTERS_8_REP_5,0.130000,207390,3290318,862,382368522
CLUSTERS_8_REP_5,0.131000,212662,3289942,1238,382363250
CLUSTERS_8_REP_5,0.132000,220836,3289922,1258,382355076
CLUSTERS_8_REP_5,0.133000,225500,3289974,1206,382350412
CLUSTERS_8_REP_5,0.134000,232012,3289966,1214,382343900
CLUSTERS_8_REP_5,0.135000,236098,3289940,1240,382339814
CLUSTERS_8_REP_5,0.136000,242590,3290264,916,382333322
CLUSTERS_8_REP_5,0.137000,244332,3290262,918,382331580
CLUSTERS_8_REP_5,0.138000,247980,3290264,916,382327932
CLUSTERS_8_REP_5,0.139000,260442,3290270,910,382315470
CLUSTERS_8_REP_5,0.140000,270738,3290264,916,382305174
CLUSTERS_8_REP_5,0.141000,275644,3290164,1016,382300268
CLUSTERS_8_REP_5,0.142000,289432,3290164,1016,382286480
CLUSTERS_8_REP_5,0.143000,296666,3290274,906,382279246
CLUSTERS_8_REP_5,0.144000,310348,3290108,1072,382265564
CLUSTERS_8_REP_5,0.145000,314034,3290002,1178,382261878
CLUSTERS_8_REP_5,0.146000,322288,3290012,1168,382253624
CLUSTERS_8_REP_5,0.147000,326934,3290016,1164,382248978
CLUSTERS_8_REP_5,0.148000,337762,3290038,1142,382238150
